capital,university,venture,enterprise,accelerator,procurement_before,timedelta,procurement_after,energy_and_semiconductor,finance,ecology,bio,computer,service
104000.0,0.0,0.0,1.0,0.0,84000.0,0.0,20000.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
5000.0,0.0,0.0,1.0,0.0,10200.0,0.0,0.0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,1.0,0.0,553.0,0.0,0,0,0,1,0,0
106000.0,0.0,0.0,1.0,0.0,108780.0,0.0,0.0,0,0,0,0,1,0
9000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
9000.0,1.0,0.0,1.0,1.0,0.0,577.0,0.0,0,0,0,1,0,0
90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
10000.0,0.0,0.0,1.0,0.0,10000.0,0.0,0.0,1,0,0,0,0,0
40000.0,0.0,0.0,0.0,1.0,20999.0,786.0,70000.0,0,0,0,0,1,0
15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
12000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
15000.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,0,1,0
5000.0,0.0,0.0,1.0,0.0,5000.0,0.0,20000.0,0,0,0,0,0,1
49000.0,0.0,0.0,1.0,0.0,48383.0,0.0,25293.0,0,0,0,0,0,1
100000.0,0.0,0.0,1.0,0.0,1597500.0,0.0,0.0,0,0,0,0,1,0
33000.0,0.0,0.0,1.0,1.0,500.0,699.0,29950.0,0,0,0,0,0,1
109000.0,0.0,0.0,0.0,0.0,9000.0,0.0,100000.0,1,0,0,0,0,0
5000.0,0.0,0.0,1.0,0.0,0.0,0.0,68000.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,1.0,3000.0,335.0,30400.0,0,0,0,0,1,0
109000.0,0.0,0.0,1.0,1.0,0.0,387.0,100000.0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,0.0,50000.0,0.0,0.0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,155000.0,0.0,0.0,0,0,0,0,1,0
31000.0,0.0,0.0,1.0,0.0,56000.0,0.0,0.0,0,0,0,0,0,1
35000.0,0.0,0.0,1.0,0.0,25000.0,0.0,0.0,1,0,0,0,0,0
16000.0,0.0,1.0,0.0,1.0,9500.0,625.0,0.0,0,0,0,0,0,1
65000.0,0.0,0.0,1.0,0.0,65000.0,0.0,0.0,0,1,0,0,0,0
55000.0,0.0,1.0,0.0,0.0,80025.0,0.0,0.0,0,0,0,0,1,0
37000.0,0.0,1.0,0.0,0.0,0.0,0.0,32000.0,0,0,0,0,1,0
16000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
60000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
46000.0,0.0,1.0,0.0,0.0,21000.0,0.0,0.0,0,0,0,0,1,0
1000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
22000.0,0.0,1.0,0.0,0.0,12040.0,0.0,31180.0,0,0,0,0,0,1
26000.0,0.0,0.0,0.0,1.0,0.0,598.0,0.0,0,0,0,0,1,0
1000.0,0.0,0.0,0.0,1.0,0.0,456.0,0.0,0,0,0,0,0,1
100.0,1.0,0.0,0.0,0.0,99100.0,0.0,102000.0,0,0,0,1,0,0
2000.0,0.0,0.0,0.0,0.0,122000.0,0.0,0.0,0,0,0,0,0,1
85000.0,0.0,0.0,1.0,0.0,169000.0,0.0,0.0,0,0,0,0,0,1
13000.0,0.0,0.0,1.0,1.0,23004.0,473.0,50000.0,0,0,0,0,0,1
92000.0,0.0,1.0,0.0,1.0,54000.0,987.0,0.0,0,0,0,0,1,0
277000.0,0.0,0.0,1.0,0.0,108620.0,0.0,126750.0,0,0,0,0,1,0
2000.0,0.0,0.0,0.0,1.0,0.0,17.0,50000.0,0,0,0,0,1,0
8000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
3000.0,0.0,1.0,0.0,0.0,500.0,0.0,50000.0,0,0,0,0,0,1
42000.0,0.0,0.0,0.0,0.0,19600.0,0.0,63050.0,0,0,0,0,0,1
3000.0,0.0,0.0,0.0,1.0,3000.0,274.0,15000.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
300000.0,0.0,0.0,1.0,0.0,510642.0,0.0,0.0,0,0,0,0,1,0
70000.0,0.0,0.0,0.0,0.0,9980.0,0.0,9980.0,1,0,0,0,0,0
93000.0,0.0,0.0,1.0,0.0,166980.0,0.0,0.0,0,0,0,0,1,0
91000.0,0.0,1.0,0.0,0.0,131200.0,0.0,0.0,0,0,0,1,0,0
21000.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,0,0,1
17000.0,0.0,1.0,0.0,0.0,32497.0,0.0,76580.0,0,0,0,0,1,0
78000.0,0.0,0.0,1.0,1.0,6453.0,420.0,71904.0,0,0,0,0,0,1
30000.0,0.0,1.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
2000.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0,0,0,0,1,0
2000.0,0.0,0.0,1.0,0.0,2000.0,0.0,0.0,0,0,0,0,0,1
34000.0,0.0,0.0,0.0,1.0,20050.0,618.0,28210.0,0,0,0,0,0,1
14000.0,0.0,0.0,0.0,0.0,12500.0,0.0,0.0,0,0,0,1,0,0
89000.0,0.0,0.0,0.0,0.0,50.0,0.0,100000.0,0,0,0,0,0,1
40000.0,1.0,0.0,0.0,0.0,25000.0,0.0,30000.0,0,0,0,0,1,0
181000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
50000.0,0.0,0.0,0.0,0.0,99900.0,0.0,0.0,0,0,0,0,0,1
75000.0,0.0,1.0,0.0,0.0,105000.0,0.0,0.0,0,0,0,0,0,1
10000.0,0.0,1.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,1.0,1640000.0,852.0,0.0,0,0,0,0,1,0
66000.0,0.0,1.0,0.0,0.0,66120.0,0.0,0.0,0,0,0,0,1,0
14000.0,1.0,0.0,1.0,0.0,6100.0,0.0,20000.0,0,0,0,1,0,0
125000.0,0.0,1.0,0.0,0.0,183950.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
6000.0,1.0,0.0,1.0,1.0,0.0,640.0,0.0,1,0,0,0,0,0
74000.0,1.0,0.0,1.0,0.0,145504.0,0.0,0.0,1,0,0,0,0,0
0.0,0.0,1.0,0.0,1.0,0.0,395.0,0.0,0,0,0,0,1,0
135000.0,0.0,0.0,0.0,0.0,9900.0,0.0,250000.0,0,0,0,0,1,0
22000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0,0,0,0,1,0
44000.0,0.0,0.0,1.0,0.0,83730.0,0.0,0.0,0,0,0,0,1,0
11000.0,0.0,0.0,0.0,1.0,10000.0,554.0,0.0,0,0,0,0,0,1
23000.0,0.0,0.0,0.0,1.0,500.0,24.0,20000.0,0,0,0,0,0,1
42000.0,0.0,0.0,1.0,1.0,16007.0,208.0,3001.0,0,0,0,0,0,1
13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
64000.0,0.0,1.0,0.0,0.0,41000.0,0.0,0.0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,1.0,0.0,149.0,0.0,0,0,0,0,1,0
70000.0,0.0,0.0,1.0,0.0,70000.0,0.0,0.0,0,0,0,0,0,1
23000.0,0.0,0.0,0.0,0.0,23400.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,1.0,0.0,61.0,0.0,1,0,0,0,0,0
7000.0,0.0,1.0,0.0,0.0,62000.0,0.0,150000.0,0,0,0,0,0,1
10000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1000.0,0.0,1.0,0.0,1.0,1000.0,83.0,77000.0,0,0,0,0,0,1
30000.0,0.0,1.0,0.0,0.0,44995.0,0.0,0.0,0,0,0,0,1,0
10000.0,0.0,1.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,0,1,0
2000.0,0.0,1.0,0.0,0.0,2000.0,0.0,0.0,0,0,0,0,0,1
50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
10000.0,0.0,0.0,1.0,0.0,10000.0,0.0,0.0,0,0,0,0,1,0
100000.0,0.0,0.0,1.0,0.0,160000.0,0.0,450000.0,0,0,0,1,0,0
30000.0,0.0,1.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,0,1,0
2000.0,1.0,0.0,0.0,0.0,2000.0,0.0,0.0,0,0,0,0,1,0
100000.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0,0,0,0,0,1
8000.0,0.0,0.0,1.0,0.0,15000.0,0.0,0.0,0,0,0,0,1,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
99000.0,0.0,1.0,0.0,0.0,3000.0,0.0,92000.0,0,0,0,0,0,1
10000.0,0.0,1.0,0.0,0.0,9500.0,0.0,0.0,0,0,1,0,0,0
52000.0,0.0,0.0,1.0,0.0,5000.0,0.0,94600.0,0,1,0,0,0,0
113000.0,0.0,0.0,1.0,0.0,113000.0,0.0,0.0,0,0,0,0,0,1
0.0,1.0,1.0,0.0,0.0,100000.0,0.0,0.0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
20000.0,0.0,0.0,1.0,0.0,20000.0,0.0,0.0,0,0,0,0,1,0
49000.0,1.0,0.0,1.0,0.0,34000.0,0.0,0.0,1,0,0,0,0,0
30000.0,0.0,1.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,0,1,0
70000.0,1.0,1.0,0.0,0.0,35900.0,0.0,25000.0,1,0,0,0,0,0
50000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
65000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
96000.0,0.0,1.0,0.0,0.0,134711.0,0.0,0.0,0,0,0,0,1,0
22000.0,0.0,1.0,0.0,0.0,22000.0,0.0,0.0,0,1,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,10000.0,1,0,0,0,0,0
810.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
3000.0,0.0,1.0,0.0,0.0,3000.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,1.0,21958.0,425.0,0.0,0,0,0,0,0,1
5000.0,0.0,1.0,0.0,0.0,5000.0,0.0,0.0,0,0,0,0,1,0
50000.0,0.0,0.0,0.0,0.0,70000.0,0.0,0.0,0,0,0,1,0,0
5000.0,0.0,1.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,0,1,0
40000.0,0.0,0.0,0.0,0.0,52247.0,0.0,0.0,1,0,0,0,0,0
6000.0,0.0,0.0,1.0,0.0,6000.0,0.0,0.0,0,0,0,1,0,0
23000.0,0.0,0.0,0.0,0.0,22740.0,0.0,0.0,0,0,0,0,0,1
34000.0,0.0,0.0,0.0,0.0,22740.0,0.0,0.0,0,0,0,0,0,1
84000.0,0.0,0.0,1.0,0.0,77720.0,0.0,0.0,0,1,0,0,0,0
151000.0,0.0,0.0,1.0,1.0,29550.0,270.0,170000.0,0,0,0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
247000.0,1.0,1.0,0.0,0.0,121000.0,0.0,0.0,0,0,0,0,1,0
46000.0,0.0,0.0,0.0,1.0,13000.0,747.0,0.0,0,0,0,0,1,0
88000.0,0.0,1.0,0.0,1.0,31000.0,760.0,144000.0,0,0,0,0,0,1
99000.0,0.0,0.0,1.0,0.0,66100.0,0.0,301145.0,0,0,0,0,1,0
32000.0,0.0,0.0,1.0,0.0,4000.0,0.0,25000.0,0,0,0,0,0,1
133000.0,1.0,0.0,1.0,0.0,11500.0,0.0,50063.0,0,0,0,1,0,0
92000.0,1.0,1.0,0.0,0.0,40000.0,0.0,3000.0,0,0,0,0,1,0
272000.0,0.0,1.0,0.0,0.0,113000.0,0.0,0.0,0,0,0,0,0,1
87000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
380000.0,0.0,0.0,1.0,0.0,5000.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,395.0,0.0,0,0,0,0,1,0
100000.0,0.0,1.0,0.0,0.0,150000.0,0.0,100000.0,0,0,0,0,1,0
15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
4000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5000.0,0.0,0.0,1.0,0.0,5000.0,0.0,0.0,0,0,0,0,0,1
325000.0,0.0,1.0,0.0,0.0,254500.0,0.0,155000.0,0,0,0,1,0,0
1000.0,0.0,0.0,1.0,0.0,81000.0,0.0,223500.0,0,0,0,0,0,1
666000.0,0.0,0.0,1.0,0.0,431098.0,0.0,900000.0,0,0,0,1,0,0
4000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
50000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
100000.0,0.0,0.0,1.0,0.0,20000.0,0.0,1098000.0,0,0,0,0,0,1
10000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
172000.0,1.0,0.0,0.0,0.0,122000.0,0.0,70800.0,0,0,0,1,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
9000.0,0.0,0.0,0.0,1.0,16000.0,680.0,0.0,0,0,0,0,1,0
400.0,0.0,0.0,1.0,0.0,400.0,0.0,0.0,0,0,0,0,1,0
14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
145000.0,0.0,1.0,0.0,0.0,157500.0,0.0,428660.0,0,0,0,0,0,1
70000.0,1.0,1.0,0.0,1.0,32272.0,716.0,75600.0,0,0,0,0,1,0
30000.0,0.0,1.0,0.0,0.0,287594.0,0.0,-42453.0,0,0,0,0,0,1
115000.0,0.0,0.0,1.0,0.0,228940.0,0.0,0.0,0,0,0,0,1,0
85000.0,0.0,1.0,0.0,0.0,160000.0,0.0,0.0,0,0,0,0,0,1
302000.0,0.0,0.0,1.0,0.0,481497.0,0.0,0.0,0,0,0,0,1,0
138000.0,0.0,1.0,0.0,0.0,82000.0,0.0,193200.0,0,0,0,0,1,0
205000.0,0.0,0.0,0.0,0.0,60973.0,0.0,349740.0,0,0,0,0,1,0
414000.0,0.0,0.0,0.0,0.0,114408.0,0.0,0.0,0,0,0,0,0,1
91000.0,0.0,1.0,0.0,0.0,332234.0,0.0,350976.0,0,0,0,1,0,0
55000.0,0.0,0.0,1.0,0.0,10500.0,0.0,0.0,0,0,0,0,1,0
200000.0,0.0,1.0,0.0,0.0,3300.0,0.0,393655.0,0,0,0,0,0,1
215000.0,0.0,0.0,0.0,0.0,180000.0,0.0,50000.0,1,0,0,0,0,0
166000.0,0.0,0.0,1.0,1.0,46000.0,542.0,150919.0,0,1,0,0,0,0
341000.0,0.0,1.0,0.0,0.0,162000.0,0.0,425770.0,0,0,0,0,0,1
342000.0,0.0,0.0,1.0,1.0,13500.0,424.0,157624.0,0,0,0,0,1,0
34000.0,0.0,0.0,0.0,1.0,0.0,996.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,1.0,0.0,422.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
10000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
10000.0,1.0,0.0,0.0,0.0,100128.0,0.0,0.0,0,0,0,0,0,1
76000.0,0.0,0.0,1.0,0.0,1407.0,0.0,0.0,0,0,0,0,0,1
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
100000.0,0.0,0.0,1.0,1.0,180000.0,274.0,1000000.0,0,0,0,0,0,1
4000.0,0.0,0.0,0.0,0.0,1000.0,0.0,3000.0,0,0,0,0,0,1
100000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
100000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
98000.0,0.0,1.0,0.0,0.0,5360.0,0.0,89900.0,0,0,1,0,0,0
651000.0,0.0,0.0,1.0,1.0,10000.0,61.0,39668.0,0,0,0,0,0,1
242000.0,0.0,0.0,1.0,0.0,138368.0,0.0,414915.0,0,0,0,0,1,0
205000.0,0.0,1.0,0.0,0.0,90000.0,0.0,140085.0,0,0,0,0,1,0
122000.0,0.0,0.0,1.0,1.0,2000.0,184.0,29003.0,0,0,0,0,0,1
312000.0,0.0,0.0,1.0,1.0,84080.0,697.0,99999.0,0,0,0,1,0,0
884000.0,0.0,1.0,0.0,0.0,518515.0,0.0,382200.0,0,0,0,0,1,0
336000.0,0.0,1.0,0.0,0.0,113000.0,0.0,102000.0,0,0,0,0,1,0
67000.0,0.0,1.0,0.0,0.0,113000.0,0.0,102000.0,1,0,0,0,0,0
405000.0,0.0,1.0,0.0,0.0,729941.0,0.0,79950.0,0,0,0,0,0,1
68000.0,0.0,0.0,1.0,1.0,0.0,1034.0,0.0,0,0,0,1,0,0
4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
261000.0,1.0,1.0,1.0,0.0,21130.0,0.0,0.0,0,0,0,1,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
68000.0,1.0,0.0,0.0,0.0,13000.0,0.0,230000.0,0,0,0,1,0,0
5000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
15000.0,1.0,0.0,0.0,0.0,9000.0,0.0,0.0,0,0,0,1,0,0
10000.0,1.0,0.0,1.0,0.0,2500.0,0.0,0.0,0,0,0,1,0,0
95000.0,1.0,0.0,0.0,0.0,170000.0,0.0,0.0,0,0,0,1,0,0
31000.0,1.0,0.0,0.0,1.0,0.0,953.0,0.0,0,0,0,0,1,0
10000.0,1.0,0.0,0.0,0.0,10000.0,0.0,0.0,1,0,0,0,0,0
14000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
58000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
74000.0,0.0,0.0,1.0,1.0,100.0,306.0,59788.0,0,0,0,0,1,0
70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
187000.0,0.0,0.0,1.0,0.0,201000.0,0.0,172117.0,0,0,0,1,0,0
252000.0,1.0,0.0,0.0,0.0,252820.0,0.0,200000.0,0,0,0,0,1,0
300.0,0.0,1.0,0.0,0.0,300.0,0.0,0.0,0,0,0,0,0,1
118000.0,0.0,1.0,0.0,0.0,228636.0,0.0,0.0,0,0,0,0,0,1
460000.0,0.0,0.0,0.0,0.0,860250.0,0.0,0.0,0,0,0,0,0,1
203000.0,0.0,1.0,0.0,0.0,345000.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,1.0,0.0,851.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
567000.0,0.0,1.0,0.0,1.0,639416.0,639.0,542520.0,0,0,0,0,0,1
35000.0,0.0,0.0,1.0,0.0,5000.0,0.0,0.0,0,0,0,0,0,1
214000.0,0.0,1.0,0.0,0.0,87700.0,0.0,110000.0,0,0,0,0,0,1
750000.0,0.0,0.0,1.0,0.0,1500000.0,0.0,0.0,1,0,0,0,0,0
518000.0,0.0,0.0,0.0,0.0,64990.0,0.0,66066.0,0,0,0,0,1,0
999000.0,0.0,0.0,1.0,0.0,1297513.0,0.0,699995.0,0,0,0,0,1,0
102000.0,0.0,1.0,0.0,0.0,33303.0,0.0,29994.0,0,0,0,0,1,0
69000.0,0.0,1.0,0.0,0.0,4000.0,0.0,30520.0,0,0,0,0,1,0
175000.0,0.0,1.0,0.0,0.0,30000.0,0.0,119720.0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
30000.0,0.0,0.0,0.0,0.0,7000.0,0.0,8100.0,0,0,0,0,1,0
193000.0,0.0,0.0,1.0,0.0,1000.0,0.0,40000.0,0,0,0,1,0,0
411000.0,0.0,0.0,1.0,0.0,805000.0,0.0,775000.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
100000.0,0.0,0.0,0.0,0.0,723004.0,0.0,1188106.0,0,0,0,1,0,0
90000.0,0.0,0.0,0.0,1.0,390600.0,247.0,0.0,0,1,0,0,0,0
218000.0,0.0,1.0,1.0,0.0,48250.0,0.0,40000.0,0,0,0,0,0,1
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
224000.0,0.0,0.0,1.0,0.0,447000.0,0.0,0.0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
51000.0,0.0,0.0,1.0,0.0,0.0,0.0,50000.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
10000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
97000.0,0.0,0.0,0.0,0.0,97000.0,0.0,0.0,0,0,0,0,0,1
12000.0,1.0,1.0,0.0,0.0,0.0,0.0,5000.0,0,0,0,0,1,0
30000.0,0.0,0.0,1.0,0.0,20500.0,0.0,39960.0,0,0,0,0,1,0
29000.0,0.0,0.0,1.0,1.0,0.0,1095.0,0.0,0,0,0,0,1,0
10000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
50000.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0,1,0,0,0,0
6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
125000.0,0.0,0.0,1.0,1.0,1000.0,8.0,130000.0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
66000.0,0.0,1.0,0.0,1.0,108990.0,963.0,0.0,1,0,0,0,0,0
117000.0,0.0,1.0,0.0,0.0,55125.0,0.0,183978.0,0,0,0,0,1,0
100000.0,0.0,0.0,1.0,0.0,10000.0,0.0,12500.0,0,1,0,0,0,0
51000.0,1.0,0.0,1.0,0.0,20000.0,0.0,99000.0,0,0,0,1,0,0
274000.0,0.0,0.0,1.0,1.0,145970.0,915.0,808680.0,0,0,0,0,0,1
280000.0,0.0,1.0,0.0,0.0,80000.0,0.0,400000.0,0,0,0,0,0,1
300000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0,0,1,0,0,0
59000.0,0.0,0.0,0.0,0.0,59000.0,0.0,0.0,0,0,0,0,0,1
13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
104000.0,0.0,1.0,0.0,0.0,193500.0,0.0,88637.0,0,1,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
36000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,1,0,0,0,0,0
20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0,0,0,0,0,1
15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,1.0,0.0,395.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
5000.0,1.0,0.0,0.0,0.0,5000.0,0.0,0.0,1,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
2000.0,0.0,0.0,1.0,0.0,2086.0,0.0,0.0,0,0,0,0,0,1
25000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,396.0,0.0,0,0,0,0,1,0
61000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
