capital,university,venture,enterprise,accelerator,procurement_before,procurement_after,energy_and_semiconductor,finance,ecology,bio,computer,service,lgbm_pred
16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.27682937166015703
52000.0,0.0,0.0,1.0,0.0,0.0,99992.0,0,0,0,0,1,0,0.21374687956790295
2000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.604786586568646
100000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.25706207581847607
58000.0,0.0,1.0,0.0,0.0,0.0,29400.0,0,0,0,0,1,0,0.1089407290196566
23000.0,0.0,1.0,0.0,0.0,3000.0,32400.0,0,0,0,0,1,0,0.46681891697446626
75000.0,0.0,0.0,0.0,0.0,30035.0,0.0,0,0,0,0,1,0,0.6466553968437639
5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.05863618557345466
90000.0,0.0,0.0,0.0,0.0,90000.0,0.0,0,0,0,0,0,1,0.09244049250705355
155000.0,1.0,0.0,0.0,0.0,0.0,50000.0,1,0,0,0,0,0,0.4607829577253211
58000.0,0.0,1.0,0.0,0.0,11162.0,50100.0,0,0,0,1,0,0,0.2127430700456157
100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.28805698308756167
6000.0,0.0,0.0,0.0,1.0,1000.0,0.0,0,0,0,0,1,0,0.6920430788380153
45000.0,0.0,1.0,0.0,1.0,0.0,30000.0,0,0,0,0,1,0,0.6251478298946107
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5088021900677155
29000.0,0.0,0.0,1.0,0.0,1200.0,29610.0,0,0,0,0,1,0,0.6428251267045415
7000.0,0.0,1.0,1.0,1.0,0.0,28000.0,0,0,0,0,1,0,0.56485146720694
10000.0,0.0,0.0,1.0,0.0,20000.0,0.0,0,0,0,0,1,0,0.4578639887726394
94000.0,0.0,0.0,0.0,1.0,5000.0,25000.0,0,0,0,1,0,0,0.5537665286192042
202000.0,0.0,1.0,0.0,0.0,75000.0,40690.0,0,0,0,0,0,1,0.1840880894038276
29000.0,0.0,0.0,1.0,1.0,6000.0,45470.0,0,1,0,0,0,0,0.7440619389867414
104000.0,0.0,0.0,1.0,0.0,84000.0,20000.0,0,0,0,0,0,1,0.40547042795687993
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
5000.0,0.0,0.0,1.0,0.0,10200.0,0.0,0,0,0,0,0,1,0.6616745770001211
,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.2447121123258751
106000.0,0.0,0.0,1.0,0.0,108780.0,0.0,0,0,0,0,1,0,0.22240052070185443
9000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.3907218729289474
4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.04181643507274663
1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.4885028864169882
9000.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0.5956490684822187
90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.34709220535482793
500.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.6239612896673864
10000.0,0.0,0.0,1.0,0.0,10000.0,0.0,1,0,0,0,0,0,0.30923885164073367
40000.0,0.0,0.0,0.0,1.0,20999.0,70000.0,0,0,0,0,1,0,0.6846381854479423
15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.20583544849369015
12000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25222944857603724
15000.0,0.0,0.0,0.0,0.0,15000.0,0.0,0,0,0,0,1,0,0.5680670009411005
5000.0,0.0,0.0,1.0,0.0,5000.0,20000.0,0,0,0,0,0,1,0.5360584404940407
49000.0,0.0,0.0,1.0,0.0,48383.0,25293.0,0,0,0,0,0,1,0.31718038361891193
100000.0,0.0,0.0,1.0,0.0,1597500.0,0.0,0,0,0,0,1,0,0.3052834699799161
33000.0,0.0,0.0,1.0,1.0,500.0,29950.0,0,0,0,0,0,1,0.7303296600066539
109000.0,0.0,0.0,0.0,0.0,9000.0,100000.0,1,0,0,0,0,0,0.21844802071077796
5000.0,0.0,0.0,1.0,0.0,0.0,68000.0,0,0,0,0,1,0,0.4654112541524204
,0.0,0.0,1.0,1.0,3000.0,30400.0,0,0,0,0,1,0,0.5546948402524503
109000.0,0.0,0.0,1.0,1.0,0.0,100000.0,0,0,0,0,0,1,0.7458369925318132
,1.0,0.0,0.0,0.0,50000.0,0.0,0,0,0,1,0,0,0.48800180692728273
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
,0.0,1.0,0.0,0.0,155000.0,0.0,0,0,0,0,1,0,0.7060379198638358
31000.0,0.0,0.0,1.0,0.0,56000.0,0.0,0,0,0,0,0,1,0.21007967663849647
35000.0,0.0,0.0,1.0,0.0,25000.0,0.0,1,0,0,0,0,0,0.23959435820102717
16000.0,0.0,1.0,0.0,1.0,9500.0,0.0,0,0,0,0,0,1,0.6762242440630499
65000.0,0.0,0.0,1.0,0.0,65000.0,0.0,0,1,0,0,0,0,0.06371401389811465
55000.0,0.0,1.0,0.0,0.0,80025.0,0.0,0,0,0,0,1,0,0.039342596447595024
37000.0,0.0,1.0,0.0,0.0,0.0,32000.0,0,0,0,0,1,0,0.520861311639884
16000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.4888783111096693
60000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.21374687956790295
46000.0,0.0,1.0,0.0,0.0,21000.0,0.0,0,0,0,0,1,0,0.6589117065624187
1000.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.7415132774482465
22000.0,0.0,1.0,0.0,0.0,12040.0,31180.0,0,0,0,0,0,1,0.5869138541233596
26000.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.7318150948615878
1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0.4885028864169882
100.0,1.0,0.0,0.0,0.0,99100.0,102000.0,0,0,0,1,0,0,0.2878552507513689
2000.0,0.0,0.0,0.0,0.0,122000.0,0.0,0,0,0,0,0,1,0.5155954936919228
85000.0,0.0,0.0,1.0,0.0,169000.0,0.0,0,0,0,0,0,1,0.3567484407821889
13000.0,0.0,0.0,1.0,1.0,23004.0,50000.0,0,0,0,0,0,1,0.5912638149246446
92000.0,0.0,1.0,0.0,1.0,54000.0,0.0,0,0,0,0,1,0,0.372260194916709
277000.0,0.0,0.0,1.0,0.0,108620.0,126750.0,0,0,0,0,1,0,0.12527073475882342
2000.0,0.0,0.0,0.0,1.0,0.0,50000.0,0,0,0,0,1,0,0.7950047818279591
8000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25270313264500693
3000.0,0.0,1.0,0.0,0.0,500.0,50000.0,0,0,0,0,0,1,0.7448356463549011
42000.0,0.0,0.0,0.0,0.0,19600.0,63050.0,0,0,0,0,0,1,0.641539875726393
3000.0,0.0,0.0,0.0,1.0,3000.0,15000.0,0,0,0,0,1,0,0.4319236019260518
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
300000.0,0.0,0.0,1.0,0.0,510642.0,0.0,0,0,0,0,1,0,0.1803513897188568
70000.0,0.0,0.0,0.0,0.0,9980.0,9980.0,1,0,0,0,0,0,0.45818393825806375
93000.0,0.0,0.0,1.0,0.0,166980.0,0.0,0,0,0,0,1,0,0.26863879601901075
91000.0,0.0,1.0,0.0,0.0,131200.0,0.0,0,0,0,1,0,0,0.3817868726918107
21000.0,0.0,0.0,0.0,0.0,20000.0,0.0,0,0,0,0,0,1,0.3339882556364649
17000.0,0.0,1.0,0.0,0.0,32497.0,76580.0,0,0,0,0,1,0,0.27925111795056584
78000.0,0.0,0.0,1.0,1.0,6453.0,71904.0,0,0,0,0,0,1,0.7388216757984986
30000.0,0.0,1.0,0.0,0.0,15000.0,0.0,0,0,0,0,0,1,0.5642057368009727
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
2000.0,0.0,0.0,0.0,0.0,1500.0,0.0,0,0,0,0,1,0,0.6904439942194169
2000.0,0.0,0.0,1.0,0.0,2000.0,0.0,0,0,0,0,0,1,0.6063624756567924
34000.0,0.0,0.0,0.0,1.0,20050.0,28210.0,0,0,0,0,0,1,0.5844204447677968
14000.0,0.0,0.0,0.0,0.0,12500.0,0.0,0,0,0,1,0,0,0.529560612920849
89000.0,0.0,0.0,0.0,0.0,50.0,100000.0,0,0,0,0,0,1,0.6189453211349666
40000.0,1.0,0.0,0.0,0.0,25000.0,30000.0,0,0,0,0,1,0,0.5132558700878287
181000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.6278596660617577
50000.0,0.0,0.0,0.0,0.0,99900.0,0.0,0,0,0,0,0,1,0.02144154151447915
75000.0,0.0,1.0,0.0,0.0,105000.0,0.0,0,0,0,0,0,1,0.29533811342149136
10000.0,0.0,1.0,0.0,0.0,10000.0,0.0,0,0,0,0,1,0,0.3516842662205035
,0.0,1.0,0.0,1.0,1640000.0,0.0,0,0,0,0,1,0,0.7220959700135824
66000.0,0.0,1.0,0.0,0.0,66120.0,0.0,0,0,0,0,1,0,0.23182906162066605
14000.0,1.0,0.0,1.0,0.0,6100.0,20000.0,0,0,0,1,0,0,0.6555227970647961
125000.0,0.0,1.0,0.0,0.0,183950.0,0.0,0,0,0,0,1,0,0.16649440434444868
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
6000.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0.778442557710971
74000.0,1.0,0.0,1.0,0.0,145504.0,0.0,1,0,0,0,0,0,0.4632253002690988
,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.5088021900677155
135000.0,0.0,0.0,0.0,0.0,9900.0,250000.0,0,0,0,0,1,0,0.3544295672389621
22000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0,0,0,0,1,0,0.38470138696689504
44000.0,0.0,0.0,1.0,0.0,83730.0,0.0,0,0,0,0,1,0,0.1176053562562089
11000.0,0.0,0.0,0.0,1.0,10000.0,0.0,0,0,0,0,0,1,0.7557439015319675
23000.0,0.0,0.0,0.0,1.0,500.0,20000.0,0,0,0,0,0,1,0.8137082417363961
42000.0,0.0,0.0,1.0,1.0,16007.0,3001.0,0,0,0,0,0,1,0.7167731883847617
13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.20583544849369015
64000.0,0.0,1.0,0.0,0.0,41000.0,0.0,0,0,1,0,0,0,0.2185788928021335
,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
70000.0,0.0,0.0,1.0,0.0,70000.0,0.0,0,0,0,0,0,1,0.41139220460804615
23000.0,0.0,0.0,0.0,0.0,23400.0,0.0,0,0,0,0,1,0,0.5717657985618759
,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0.4842566591488244
7000.0,0.0,1.0,0.0,0.0,62000.0,150000.0,0,0,0,0,0,1,0.7449325885662159
10000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.08722493582065682
1000.0,0.0,1.0,0.0,1.0,1000.0,77000.0,0,0,0,0,0,1,0.8377045090934567
30000.0,0.0,1.0,0.0,0.0,44995.0,0.0,0,0,0,0,1,0,0.11291543631574145
10000.0,0.0,1.0,0.0,0.0,10000.0,0.0,0,0,0,0,1,0,0.3516842662205035
2000.0,0.0,1.0,0.0,0.0,2000.0,0.0,0,0,0,0,0,1,0.8034604859379085
50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.13268378815455797
10000.0,0.0,0.0,1.0,0.0,10000.0,0.0,0,0,0,0,1,0,0.5673510159923407
100000.0,0.0,0.0,1.0,0.0,160000.0,450000.0,0,0,0,1,0,0,0.40856662119765785
30000.0,0.0,1.0,0.0,0.0,30000.0,0.0,0,0,0,0,1,0,0.16122968038546348
2000.0,1.0,0.0,0.0,0.0,2000.0,0.0,0,0,0,0,1,0,0.7287930594837964
100000.0,0.0,0.0,0.0,0.0,100000.0,0.0,0,0,0,0,0,1,0.06104535306639848
8000.0,0.0,0.0,1.0,0.0,15000.0,0.0,0,0,0,0,1,0,0.728500241173455
,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.20926342252432326
99000.0,0.0,1.0,0.0,0.0,3000.0,92000.0,0,0,0,0,0,1,0.3753574973010648
10000.0,0.0,1.0,0.0,0.0,9500.0,0.0,0,0,1,0,0,0,0.2236018928212424
52000.0,0.0,0.0,1.0,0.0,5000.0,94600.0,0,1,0,0,0,0,0.20780522333096116
113000.0,0.0,0.0,1.0,0.0,113000.0,0.0,0,0,0,0,0,1,0.3961801396884031
,1.0,1.0,0.0,0.0,100000.0,0.0,0,1,0,0,0,0,0.7183263332526315
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.25019712817598383
20000.0,0.0,0.0,1.0,0.0,20000.0,0.0,0,0,0,0,1,0,0.46290686747949694
49000.0,1.0,0.0,1.0,0.0,34000.0,0.0,1,0,0,0,0,0,0.41407145762105896
30000.0,0.0,1.0,0.0,0.0,30000.0,0.0,0,0,0,0,1,0,0.16122968038546348
70000.0,1.0,1.0,0.0,0.0,35900.0,25000.0,1,0,0,0,0,0,0.694597974502798
50000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.18566707442582386
65000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.13268378815455797
96000.0,0.0,1.0,0.0,0.0,134711.0,0.0,0,0,0,0,1,0,0.22968476732998747
22000.0,0.0,1.0,0.0,0.0,22000.0,0.0,0,1,0,0,0,0,0.5242016100918786
,0.0,1.0,0.0,0.0,0.0,10000.0,1,0,0,0,0,0,0.4842566591488244
810.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.708550639775734
3000.0,0.0,1.0,0.0,0.0,3000.0,0.0,0,0,0,0,1,0,0.6244679836320877
,0.0,1.0,0.0,1.0,21958.0,0.0,0,0,0,0,0,1,0.8077523942081436
5000.0,0.0,1.0,0.0,0.0,5000.0,0.0,0,0,0,0,1,0,0.471316372914869
50000.0,0.0,0.0,0.0,0.0,70000.0,0.0,0,0,0,1,0,0,0.05216597225123897
5000.0,0.0,1.0,0.0,0.0,10000.0,0.0,0,0,0,0,1,0,0.6698277472021849
40000.0,0.0,0.0,0.0,0.0,52247.0,0.0,1,0,0,0,0,0,0.28075050841869553
6000.0,0.0,0.0,1.0,0.0,6000.0,0.0,0,0,0,1,0,0,0.667897928410245
23000.0,0.0,0.0,0.0,0.0,22740.0,0.0,0,0,0,0,0,1,0.48340838695730415
34000.0,0.0,0.0,0.0,0.0,22740.0,0.0,0,0,0,0,0,1,0.540989476508399
84000.0,0.0,0.0,1.0,0.0,77720.0,0.0,0,1,0,0,0,0,0.3458325826897492
151000.0,0.0,0.0,1.0,1.0,29550.0,170000.0,0,0,0,1,0,0,0.7858000222886877
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
247000.0,1.0,1.0,0.0,0.0,121000.0,0.0,0,0,0,0,1,0,0.14297956731460829
46000.0,0.0,0.0,0.0,1.0,13000.0,0.0,0,0,0,0,1,0,0.8248090357446316
88000.0,0.0,1.0,0.0,1.0,31000.0,144000.0,0,0,0,0,0,1,0.7335472546702312
99000.0,0.0,0.0,1.0,0.0,66100.0,301145.0,0,0,0,0,1,0,0.2971593639873895
32000.0,0.0,0.0,1.0,0.0,4000.0,25000.0,0,0,0,0,0,1,0.40205699848344645
133000.0,1.0,0.0,1.0,0.0,11500.0,50063.0,0,0,0,1,0,0,0.7375794185028821
92000.0,1.0,1.0,0.0,0.0,40000.0,3000.0,0,0,0,0,1,0,0.5140363790135415
272000.0,0.0,1.0,0.0,0.0,113000.0,0.0,0,0,0,0,0,1,0.19906641104736894
87000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.34005328097450427
380000.0,0.0,0.0,1.0,0.0,5000.0,0.0,0,0,0,0,1,0,0.678947569475643
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
100000.0,0.0,1.0,0.0,0.0,150000.0,100000.0,0,0,0,0,1,0,0.1558599132358236
15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.27203716892954166
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.604786586568646
4000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.23996031399648735
,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.4842566591488244
20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.3618430723738973
20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.3056270117840126
3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.4243299663929743
5000.0,0.0,0.0,1.0,0.0,5000.0,0.0,0,0,0,0,0,1,0.5360584404940407
325000.0,0.0,1.0,0.0,0.0,254500.0,155000.0,0,0,0,1,0,0,0.26405651574562045
1000.0,0.0,0.0,1.0,0.0,81000.0,223500.0,0,0,0,0,0,1,0.5184260595996711
666000.0,0.0,0.0,1.0,0.0,431098.0,900000.0,0,0,0,1,0,0,0.45051606784739295
4000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.16120919900716907
50000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.21374687956790295
6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.4161282969342018
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
100000.0,0.0,0.0,1.0,0.0,20000.0,1098000.0,0,0,0,0,0,1,0.5959343406726881
10000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.08251244719808468
172000.0,1.0,0.0,0.0,0.0,122000.0,70800.0,0,0,0,1,0,0,0.12798721988158027
,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.2447121123258751
9000.0,0.0,0.0,0.0,1.0,16000.0,0.0,0,0,0,0,1,0,0.6604414048338217
400.0,0.0,0.0,1.0,0.0,400.0,0.0,0,0,0,0,1,0,0.7089754285019595
14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.20583544849369015
145000.0,0.0,1.0,0.0,0.0,157500.0,428660.0,0,0,0,0,0,1,0.30070875620407556
70000.0,1.0,1.0,0.0,1.0,32272.0,75600.0,0,0,0,0,1,0,0.7405312283299849
30000.0,0.0,1.0,0.0,0.0,287594.0,-42453.0,0,0,0,0,0,1,0.21419319731079814
115000.0,0.0,0.0,1.0,0.0,228940.0,0.0,0,0,0,0,1,0,0.3052834699799161
85000.0,0.0,1.0,0.0,0.0,160000.0,0.0,0,0,0,0,0,1,0.4051657407618559
302000.0,0.0,0.0,1.0,0.0,481497.0,0.0,0,0,0,0,1,0,0.21181561439015106
138000.0,0.0,1.0,0.0,0.0,82000.0,193200.0,0,0,0,0,1,0,0.14522985906201485
205000.0,0.0,0.0,0.0,0.0,60973.0,349740.0,0,0,0,0,1,0,0.2330300973866421
414000.0,0.0,0.0,0.0,0.0,114408.0,0.0,0,0,0,0,0,1,0.08606646323545983
91000.0,0.0,1.0,0.0,0.0,332234.0,350976.0,0,0,0,1,0,0,0.41148349703403325
55000.0,0.0,0.0,1.0,0.0,10500.0,0.0,0,0,0,0,1,0,0.1499219961690761
200000.0,0.0,1.0,0.0,0.0,3300.0,393655.0,0,0,0,0,0,1,0.35782534774397123
215000.0,0.0,0.0,0.0,0.0,180000.0,50000.0,1,0,0,0,0,0,0.07233934810763999
166000.0,0.0,0.0,1.0,1.0,46000.0,150919.0,0,1,0,0,0,0,0.6850533958092532
341000.0,0.0,1.0,0.0,0.0,162000.0,425770.0,0,0,0,0,0,1,0.25789911153637146
342000.0,0.0,0.0,1.0,1.0,13500.0,157624.0,0,0,0,0,1,0,0.5911280758130284
34000.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.7617682221206942
,0.0,0.0,1.0,0.0,422.0,0.0,0,0,0,0,0,1,0.5465632458733133
,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.45666507919103705
10000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.28925830472053476
10000.0,1.0,0.0,0.0,0.0,100128.0,0.0,0,0,0,0,0,1,0.10984395557280578
76000.0,0.0,0.0,1.0,0.0,1407.0,0.0,0,0,0,0,0,1,0.6806740645960041
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.05566801886001347
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
100000.0,0.0,0.0,1.0,1.0,180000.0,1000000.0,0,0,0,0,0,1,0.4170685532308092
4000.0,0.0,0.0,0.0,0.0,1000.0,3000.0,0,0,0,0,0,1,0.11193799293165882
100000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.25706207581847607
100000.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.3319632174946437
98000.0,0.0,1.0,0.0,0.0,5360.0,89900.0,0,0,1,0,0,0,0.5400597626655155
651000.0,0.0,0.0,1.0,1.0,10000.0,39668.0,0,0,0,0,0,1,0.7819926268876878
242000.0,0.0,0.0,1.0,0.0,138368.0,414915.0,0,0,0,0,1,0,0.1740257509188533
205000.0,0.0,1.0,0.0,0.0,90000.0,140085.0,0,0,0,0,1,0,0.0589867941791327
122000.0,0.0,0.0,1.0,1.0,2000.0,29003.0,0,0,0,0,0,1,0.7433877697998093
312000.0,0.0,0.0,1.0,1.0,84080.0,99999.0,0,0,0,1,0,0,0.41970341339249423
884000.0,0.0,1.0,0.0,0.0,518515.0,382200.0,0,0,0,0,1,0,0.16833315225232393
336000.0,0.0,1.0,0.0,0.0,113000.0,102000.0,0,0,0,0,1,0,0.10495028334407715
67000.0,0.0,1.0,0.0,0.0,113000.0,102000.0,1,0,0,0,0,0,0.5127692588080712
405000.0,0.0,1.0,0.0,0.0,729941.0,79950.0,0,0,0,0,0,1,0.2823606374953429
68000.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0.7162654448490825
4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.04181643507274663
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5761102519089476
261000.0,1.0,1.0,1.0,0.0,21130.0,0.0,0,0,0,1,0,0,0.570440652555044
,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.2447121123258751
,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.48773880015733995
60.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5948921288786672
1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.6750610067186559
68000.0,1.0,0.0,0.0,0.0,13000.0,230000.0,0,0,0,1,0,0,0.6777924278479599
5000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.13948592277958732
15000.0,1.0,0.0,0.0,0.0,9000.0,0.0,0,0,0,1,0,0,0.3057438970378954
10000.0,1.0,0.0,1.0,0.0,2500.0,0.0,0,0,0,1,0,0,0.2093724072574528
95000.0,1.0,0.0,0.0,0.0,170000.0,0.0,0,0,0,1,0,0,0.3635986831791864
31000.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.8322773458033554
10000.0,1.0,0.0,0.0,0.0,10000.0,0.0,1,0,0,0,0,0,0.21472303411944502
14000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3350786247989903
58000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.20154553732829106
,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.48773880015733995
74000.0,0.0,0.0,1.0,1.0,100.0,59788.0,0,0,0,0,1,0,0.8732166376483358
70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.4153555624949869
187000.0,0.0,0.0,1.0,0.0,201000.0,172117.0,0,0,0,1,0,0,0.28746523010155167
252000.0,1.0,0.0,0.0,0.0,252820.0,200000.0,0,0,0,0,1,0,0.13714199966599905
300.0,0.0,1.0,0.0,0.0,300.0,0.0,0,0,0,0,0,1,0.8864510714031778
118000.0,0.0,1.0,0.0,0.0,228636.0,0.0,0,0,0,0,0,1,0.3337194729066038
460000.0,0.0,0.0,0.0,0.0,860250.0,0.0,0,0,0,0,0,1,0.09846516388108212
203000.0,0.0,1.0,0.0,0.0,345000.0,0.0,0,0,0,0,0,1,0.21931135751761724
,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0.5070850671635384
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.10502666257520672
567000.0,0.0,1.0,0.0,1.0,639416.0,542520.0,0,0,0,0,0,1,0.40118215913957955
35000.0,0.0,0.0,1.0,0.0,5000.0,0.0,0,0,0,0,0,1,0.5714364302473149
214000.0,0.0,1.0,0.0,0.0,87700.0,110000.0,0,0,0,0,0,1,0.13854440725762887
750000.0,0.0,0.0,1.0,0.0,1500000.0,0.0,1,0,0,0,0,0,0.4445454735158237
518000.0,0.0,0.0,0.0,0.0,64990.0,66066.0,0,0,0,0,1,0,0.18146115754256556
999000.0,0.0,0.0,1.0,0.0,1297513.0,699995.0,0,0,0,0,1,0,0.2914742658995259
102000.0,0.0,1.0,0.0,0.0,33303.0,29994.0,0,0,0,0,1,0,0.2675402452646837
69000.0,0.0,1.0,0.0,0.0,4000.0,30520.0,0,0,0,0,1,0,0.4172096276632858
175000.0,0.0,1.0,0.0,0.0,30000.0,119720.0,0,0,0,0,0,1,0.48789588387986876
,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.5088021900677155
,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.10502666257520672
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
30000.0,0.0,0.0,0.0,0.0,7000.0,8100.0,0,0,0,0,1,0,0.3134267579682667
193000.0,0.0,0.0,1.0,0.0,1000.0,40000.0,0,0,0,1,0,0,0.7923120005930803
411000.0,0.0,0.0,1.0,0.0,805000.0,775000.0,0,0,0,0,1,0,0.21181561439015106
,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.3613409877969113
100000.0,0.0,0.0,0.0,0.0,723004.0,1188106.0,0,0,0,1,0,0,0.15390838351097988
90000.0,0.0,0.0,0.0,1.0,390600.0,0.0,0,1,0,0,0,0,0.1859957227689706
218000.0,0.0,1.0,1.0,0.0,48250.0,40000.0,0,0,0,0,0,1,0.5297227576662954
