capital,university,venture,enterprise,procurement_before,procurement_after,energy_and_semiconductor,finance,ecology,bio,computer,service,accelerator,lgbm_pred
14000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0891157415299214
145000.0,0.0,1.0,0.0,157500.0,428660.0,0,0,0,0,0,1,0.0,0.08511673972114661
30000.0,0.0,1.0,0.0,287594.0,-42453.0,0,0,0,0,0,1,0.0,0.03752330053221658
115000.0,0.0,0.0,1.0,228940.0,0.0,0,0,0,0,1,0,0.0,0.36535249015140797
85000.0,0.0,1.0,0.0,160000.0,0.0,0,0,0,0,0,1,0.0,0.08511673972114661
302000.0,0.0,0.0,1.0,481497.0,0.0,0,0,0,0,1,0,0.0,0.36535249015140797
138000.0,0.0,1.0,0.0,82000.0,193200.0,0,0,0,0,1,0,0.0,0.08513413710409264
205000.0,0.0,0.0,0.0,60973.0,349740.0,0,0,0,0,1,0,0.0,0.08152502507603747
414000.0,0.0,0.0,0.0,114408.0,0.0,0,0,0,0,0,1,0.0,0.08150829951553182
91000.0,0.0,1.0,0.0,332234.0,350976.0,0,0,0,1,0,0,0.0,0.08511673972114661
55000.0,0.0,0.0,1.0,10500.0,0.0,0,0,0,0,1,0,0.0,0.40520258891291705
200000.0,0.0,1.0,0.0,3300.0,393655.0,0,0,0,0,0,1,0.0,0.13848557867906697
215000.0,0.0,0.0,0.0,180000.0,50000.0,1,0,0,0,0,0,0.0,0.08150829951553182
341000.0,0.0,1.0,0.0,162000.0,425770.0,0,0,0,0,0,1,0.0,0.08511673972114661
10000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.3371901865084459
10000.0,1.0,0.0,0.0,100128.0,0.0,0,0,0,0,0,1,0.0,0.05372311371136112
76000.0,0.0,0.0,1.0,1407.0,0.0,0,0,0,0,0,1,0.0,0.7129203353300639
10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.04307216592781306
4000.0,0.0,0.0,0.0,1000.0,3000.0,0,0,0,0,0,1,0.0,0.12157171107802463
100000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.15461232948446824
100000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.1499160866892523
98000.0,0.0,1.0,0.0,5360.0,89900.0,0,0,1,0,0,0,0.0,0.1509129863995338
242000.0,0.0,0.0,1.0,138368.0,414915.0,0,0,0,0,1,0,0.0,0.36535249015140797
205000.0,0.0,1.0,0.0,90000.0,140085.0,0,0,0,0,1,0,0.0,0.08513413710409264
884000.0,0.0,1.0,0.0,518515.0,382200.0,0,0,0,0,1,0,0.0,0.08513413710409264
336000.0,0.0,1.0,0.0,113000.0,102000.0,0,0,0,0,1,0,0.0,0.08513413710409264
67000.0,0.0,1.0,0.0,113000.0,102000.0,1,0,0,0,0,0,0.0,0.06740320186214174
405000.0,0.0,1.0,0.0,729941.0,79950.0,0,0,0,0,0,1,0.0,0.08511673972114661
4000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.10895133886510205
0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.5942923862452604
261000.0,1.0,1.0,1.0,21130.0,0.0,0,0,0,1,0,0,0.0,0.42235802424923147
60.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.5942923862452604
1000.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.5942923862452604
68000.0,1.0,0.0,0.0,13000.0,230000.0,0,0,0,1,0,0,0.0,0.09645421048421793
5000.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.05116434445321268
15000.0,1.0,0.0,0.0,9000.0,0.0,0,0,0,1,0,0,0.0,0.16602289028079126
10000.0,1.0,0.0,1.0,2500.0,0.0,0,0,0,1,0,0,0.0,0.12527237315755424
95000.0,1.0,0.0,0.0,170000.0,0.0,0,0,0,1,0,0,0.0,0.08150829951553182
10000.0,1.0,0.0,0.0,10000.0,0.0,1,0,0,0,0,0,0.0,0.1783932846704754
14000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.36280353336141513
58000.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.09828655786907947
70000.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.11557456535739379
187000.0,0.0,0.0,1.0,201000.0,172117.0,0,0,0,1,0,0,0.0,0.36360334389376914
252000.0,1.0,0.0,0.0,252820.0,200000.0,0,0,0,0,1,0,0.0,0.08152502507603747
300.0,0.0,1.0,0.0,300.0,0.0,0,0,0,0,0,1,0.0,0.35886625111708126
118000.0,0.0,1.0,0.0,228636.0,0.0,0,0,0,0,0,1,0.0,0.08511673972114661
460000.0,0.0,0.0,0.0,860250.0,0.0,0,0,0,0,0,1,0.0,0.08150829951553182
203000.0,0.0,1.0,0.0,345000.0,0.0,0,0,0,0,0,1,0.0,0.08511673972114661
35000.0,0.0,0.0,1.0,5000.0,0.0,0,0,0,0,0,1,0.0,0.3296476561635708
214000.0,0.0,1.0,0.0,87700.0,110000.0,0,0,0,0,0,1,0.0,0.08511673972114661
750000.0,0.0,0.0,1.0,1500000.0,0.0,1,0,0,0,0,0,0.0,0.36360334389376914
518000.0,0.0,0.0,0.0,64990.0,66066.0,0,0,0,0,1,0,0.0,0.08152502507603747
999000.0,0.0,0.0,1.0,1297513.0,699995.0,0,0,0,0,1,0,0.0,0.36535249015140797
102000.0,0.0,1.0,0.0,33303.0,29994.0,0,0,0,0,1,0,0.0,0.13591139994508333
69000.0,0.0,1.0,0.0,4000.0,30520.0,0,0,0,0,1,0,0.0,0.1344974387490776
175000.0,0.0,1.0,0.0,30000.0,119720.0,0,0,0,0,0,1,0.0,0.12013382553102527
30000.0,0.0,0.0,0.0,7000.0,8100.0,0,0,0,0,1,0,0.0,0.07453492896415713
193000.0,0.0,0.0,1.0,1000.0,40000.0,0,0,0,1,0,0,0.0,0.6422450862067913
411000.0,0.0,0.0,1.0,805000.0,775000.0,0,0,0,0,1,0,0.0,0.36535249015140797
100000.0,0.0,0.0,0.0,723004.0,1188106.0,0,0,0,1,0,0,0.0,0.08150829951553182
218000.0,0.0,1.0,1.0,48250.0,40000.0,0,0,0,0,0,1,0.0,0.3912006037540277
50.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.3480677271878565
224000.0,0.0,0.0,1.0,447000.0,0.0,1,0,0,0,0,0,0.0,0.36360334389376914
51000.0,0.0,0.0,1.0,0.0,50000.0,0,0,0,0,1,0,0.0,0.49480024056317407
10000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.15545375154370594
97000.0,0.0,0.0,0.0,97000.0,0.0,0,0,0,0,0,1,0.0,0.08150829951553182
12000.0,1.0,1.0,0.0,0.0,5000.0,0,0,0,0,1,0,0.0,0.10773785030484015
30000.0,0.0,0.0,1.0,20500.0,39960.0,0,0,0,0,1,0,0.0,0.2117475768039859
10000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.3371901865084459
50000.0,0.0,0.0,0.0,50000.0,0.0,0,1,0,0,0,0,0.0,0.049840838243188114
6000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.13623211257873782
117000.0,0.0,1.0,0.0,55125.0,183978.0,0,0,0,0,1,0,0.0,0.08513413710409264
100000.0,0.0,0.0,1.0,10000.0,12500.0,0,1,0,0,0,0,0.0,0.7507264158388574
51000.0,1.0,0.0,1.0,20000.0,99000.0,0,0,0,1,0,0,0.0,0.3017733126703446
280000.0,0.0,1.0,0.0,80000.0,400000.0,0,0,0,0,0,1,0.0,0.08511673972114661
300000.0,0.0,0.0,0.0,0.0,200000.0,0,0,1,0,0,0,0.0,0.14399290714897955
59000.0,0.0,0.0,0.0,59000.0,0.0,0,0,0,0,0,1,0.0,0.05584680912358095
13000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.10327866928329675
104000.0,0.0,1.0,0.0,193500.0,88637.0,0,1,0,0,0,0,0.0,0.08511673972114661
10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.04307216592781306
36000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.3348811409134076
20000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0891157415299214
3000.0,0.0,0.0,0.0,3000.0,0.0,0,0,0,0,0,1,0.0,0.4169973197461243
15000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0891157415299214
20000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0891157415299214
5000.0,1.0,0.0,0.0,5000.0,0.0,1,0,0,0,0,0,0.0,0.0684353207995758
3000.0,0.0,0.0,0.0,3000.0,0.0,0,0,0,0,1,0,0.0,0.7019191518394772
2000.0,0.0,0.0,1.0,2086.0,0.0,0,0,0,0,0,1,0.0,0.34493118472862594
25000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.4762459573269413
61000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.1041652196032826
35000.0,0.0,0.0,1.0,5000.0,0.0,0,0,0,0,0,1,0.0,0.3296476561635708
4000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.25906837200623567
3000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.3459094185859491
50000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.09043941610108815
9000.0,0.0,0.0,0.0,9000.0,0.0,0,0,0,0,0,1,0.0,0.07441537694620466
688000.0,0.0,0.0,0.0,1334000.0,1175999.0,0,0,0,1,0,0,0.0,0.08150829951553182
5000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.12887860576387705
3000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.6722081561313096
24000.0,0.0,0.0,0.0,2000.0,0.0,0,0,0,0,0,1,0.0,0.20281800765650865
1000.0,0.0,0.0,1.0,1000.0,150000.0,0,0,0,0,0,1,0.0,0.45883638447490416
30000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.32521601582423126
1000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.674303549076608
9000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.09934260797410001
30000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.06881511877503045
30000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.07118354662303347
20000.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0891157415299214
40000.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.48387742039004383
5000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.13427758294074224
35000.0,0.0,1.0,0.0,59450.0,42100.0,0,0,0,0,1,0,0.0,0.03753136914986144
24000.0,0.0,0.0,0.0,7000.0,16500.0,0,1,0,0,0,0,0.0,0.1997365728422084
31000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.3348811409134076
10000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.3371901865084459
30000.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.3348811409134076
5000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.18067322993787513
5000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.18067322993787513
500.0,0.0,0.0,1.0,500.0,0.0,0,0,0,0,1,0,0.0,0.674303549076608
5000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.13427758294074224
10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.1099190039552812
20000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.36280353336141513
5000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.13427758294074224
30000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.07118354662303347
100000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.15461232948446824
13000.0,0.0,0.0,1.0,1000.0,0.0,0,0,0,0,0,1,0.0,0.40039579181223267
30000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.3348811409134076
1000.0,0.0,0.0,0.0,1000.0,0.0,0,0,0,1,0,0,0.0,0.3766772122218155
500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.5942923862452604
5000.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.05116434445321268
5000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.37867342056018494
10000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.3371901865084459
3000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.3459094185859491
4000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.11362440963673967
5000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.12887860576387705
5000.0,0.0,0.0,1.0,5000.0,0.0,0,0,0,1,0,0,0.0,0.25029381587873983
5000.0,0.0,0.0,0.0,5000.0,0.0,0,0,0,0,0,1,0.0,0.0684353207995758
2000.0,0.0,1.0,0.0,2000.0,0.0,0,0,0,0,1,0,0.0,0.7426203950293794
3000.0,0.0,1.0,0.0,3000.0,0.0,0,0,0,0,0,1,0.0,0.4285286581922546
20000.0,0.0,1.0,0.0,20000.0,0.0,0,0,0,0,1,0,0.0,0.12718411245164976
120000.0,0.0,0.0,1.0,120000.0,0.0,0,1,0,0,0,0,0.0,0.36360334389376914
9000.0,0.0,0.0,0.0,9000.0,0.0,0,1,0,0,0,0,0.0,0.07441537694620466
23000.0,0.0,0.0,1.0,23000.0,0.0,0,0,0,0,0,1,0.0,0.4564897960868963
5000.0,0.0,0.0,1.0,5000.0,0.0,0,0,0,1,0,0,0.0,0.25029381587873983
9550.0,0.0,0.0,1.0,9550.0,0.0,0,0,0,0,0,1,0.0,0.43427803033712514
3000.0,0.0,0.0,0.0,3000.0,0.0,0,0,0,0,0,1,0.0,0.4169973197461243
2050.0,0.0,1.0,0.0,2050.0,0.0,0,0,0,0,1,0,0.0,0.5340626614349231
5000.0,0.0,0.0,1.0,5000.0,0.0,0,0,0,0,1,0,0.0,0.5254399001906556
1000.0,0.0,0.0,0.0,1000.0,0.0,0,0,0,0,0,1,0.0,0.3766772122218155
12000.0,0.0,0.0,1.0,12000.0,0.0,0,1,0,0,0,0,0.0,0.4620335035766046
1440.0,0.0,0.0,0.0,1440.0,0.0,0,0,0,0,1,0,0.0,0.7334852070492557
12000.0,0.0,0.0,1.0,212000.0,0.0,0,0,0,1,0,0,0.0,0.3344656001679449
4000.0,0.0,0.0,0.0,4000.0,0.0,0,0,0,0,0,1,0.0,0.14190697482062573
3000.0,0.0,0.0,0.0,3000.0,0.0,0,0,0,0,0,1,0.0,0.4169973197461243
5000.0,0.0,0.0,0.0,5000.0,0.0,0,0,0,0,0,1,0.0,0.0684353207995758
7000.0,0.0,0.0,0.0,7000.0,0.0,0,0,0,0,1,0,0.0,0.19428473987923764
1000.0,0.0,1.0,0.0,1000.0,0.0,0,0,0,0,1,0,0.0,0.6759332579753323
100.0,0.0,0.0,0.0,210600.0,270000.0,0,0,0,1,0,0,0.0,0.3932523953464226
2000.0,0.0,0.0,0.0,2000.0,0.0,0,0,0,0,0,1,0.0,0.455322532377976
3000.0,0.0,1.0,0.0,3000.0,2000.0,0,0,0,0,1,0,0.0,0.7117110543565645
1000.0,0.0,0.0,1.0,1000.0,0.0,0,0,0,0,1,0,0.0,0.7376646078286735
1000.0,0.0,1.0,0.0,1000.0,0.0,0,0,0,0,0,1,0.0,0.38783529636220865
1000.0,0.0,0.0,0.0,1000.0,0.0,0,0,0,0,0,1,0.0,0.3766772122218155
3000.0,0.0,0.0,0.0,3000.0,0.0,0,0,0,0,0,1,0.0,0.4169973197461243
500.0,0.0,1.0,0.0,31000.0,0.0,0,0,0,0,1,0,0.0,0.7672343808922372
8000.0,0.0,1.0,0.0,8000.0,0.0,0,0,0,0,0,1,0.0,0.07773638371659414
3600.0,0.0,0.0,0.0,3600.0,0.0,0,0,0,0,1,0,0.0,0.35252119477041133
3000.0,0.0,0.0,1.0,3000.0,0.0,0,0,0,0,0,1,0.0,0.52904876821053
10000.0,0.0,0.0,0.0,10000.0,0.0,0,0,0,0,1,0,0.0,0.32014124391147925
1000.0,0.0,0.0,0.0,1000.0,0.0,0,0,0,0,1,0,0.0,0.6654972896280329
5000.0,0.0,0.0,1.0,5000.0,0.0,0,0,0,0,0,1,0.0,0.25029381587873983
5000.0,0.0,0.0,1.0,5000.0,0.0,0,0,0,0,0,1,0.0,0.25029381587873983
500.0,0.0,0.0,1.0,500.0,0.0,1,0,0,0,0,0,0.0,0.42827424018410193
1000.0,0.0,0.0,0.0,1000.0,0.0,1,0,0,0,0,0,0.0,0.3766772122218155
500.0,0.0,0.0,0.0,500.0,0.0,0,1,0,0,0,0,0.0,0.3480677271878565
15000.0,0.0,1.0,0.0,16000.0,0.0,0,0,0,0,1,0,0.0,0.1574648883002126
1000.0,0.0,0.0,1.0,1000.0,0.0,0,1,0,0,0,0,0.0,0.45883638447490416
8500.0,0.0,0.0,0.0,8500.0,0.0,0,0,0,0,1,0,0.0,0.19428473987923764
10000.0,0.0,0.0,0.0,10000.0,0.0,1,0,0,0,0,0,0.0,0.1783932846704754
10000.0,0.0,0.0,1.0,10000.0,0.0,0,0,0,0,1,0,0.0,0.6264597245880099
10000.0,0.0,1.0,0.0,150000.0,0.0,0,0,0,0,0,1,0.0,0.05617671427552824
500.0,0.0,0.0,0.0,500.0,0.0,0,0,0,0,1,0,0.0,0.5942923862452604
1000.0,0.0,0.0,1.0,1000.0,0.0,0,0,0,0,0,1,0.0,0.45883638447490416
3000.0,0.0,0.0,1.0,3000.0,0.0,0,0,0,0,0,1,0.0,0.52904876821053
300000.0,0.0,1.0,0.0,300000.0,0.0,0,0,0,0,0,1,0.0,0.08511673972114661
1000.0,0.0,0.0,0.0,1000.0,0.0,0,0,0,0,1,0,0.0,0.6654972896280329
1500.0,0.0,1.0,0.0,1500.0,0.0,0,0,0,0,1,0,0.0,0.7426203950293794
1000.0,0.0,0.0,0.0,6000.0,0.0,0,0,0,0,0,1,0.0,0.5163756663602714
5000.0,0.0,0.0,0.0,5000.0,0.0,0,0,0,1,0,0,0.0,0.0684353207995758
8880.0,0.0,0.0,0.0,8880.0,0.0,0,0,0,0,1,0,0.0,0.19428473987923764
2000.0,0.0,0.0,0.0,2850.0,0.0,0,0,0,0,1,0,0.0,0.7039082766466368
10000.0,0.0,0.0,0.0,10000.0,0.0,0,0,0,0,0,1,0.0,0.1783932846704754
2500.0,0.0,0.0,1.0,2500.0,0.0,0,0,0,0,1,0,0.0,0.6336651311002787
1000.0,0.0,0.0,1.0,1000.0,0.0,0,0,0,0,1,0,0.0,0.7376646078286735
2000.0,0.0,0.0,0.0,2000.0,0.0,0,0,0,0,0,1,0.0,0.455322532377976
8000.0,0.0,0.0,1.0,8000.0,0.0,0,0,0,0,0,1,0.0,0.2738197666481198
5010.0,0.0,0.0,1.0,5010.0,0.0,0,0,0,0,1,0,0.0,0.6196265983344503
10000.0,0.0,1.0,0.0,10000.0,0.0,0,0,0,0,1,0,0.0,0.3305126115117377
1000.0,0.0,0.0,1.0,1000.0,0.0,0,0,0,0,1,0,0.0,0.7376646078286735
9000.0,0.0,0.0,0.0,9000.0,0.0,0,0,0,0,0,1,0.0,0.07441537694620466
3000.0,0.0,1.0,0.0,10000.0,40026.0,0,0,0,0,0,1,1.0,0.7070106613759455
1000.0,0.0,1.0,0.0,9324.0,46417.0,0,0,0,0,0,1,1.0,0.7089798967426533
10000.0,0.0,0.0,1.0,76000.0,0.0,0,0,0,0,1,0,1.0,0.29705891451874855
5000.0,0.0,0.0,1.0,5000.0,100000.0,0,1,0,0,0,0,1.0,0.25029381587873983
4000.0,0.0,1.0,0.0,14000.0,49800.0,0,0,0,0,1,0,1.0,0.38918967017304534
5000.0,1.0,0.0,0.0,35400.0,130000.0,0,0,0,1,0,0,1.0,0.07580172487398934
3070.0,1.0,0.0,1.0,5770.0,100990.0,0,0,0,0,1,0,1.0,0.70785184584315
3000.0,0.0,1.0,0.0,3000.0,32993.0,0,0,0,0,1,0,1.0,0.7117110543565645
3000.0,0.0,0.0,1.0,3000.0,15000.0,0,0,0,0,1,0,1.0,0.7883852566788885
100.0,0.0,1.0,0.0,100.0,60954.0,0,0,0,1,0,0,1.0,0.35886625111708126
2000.0,0.0,0.0,0.0,2000.0,1491.0,0,0,0,1,0,0,1.0,0.455322532377976
1000.0,0.0,0.0,1.0,1000.0,20000.0,0,0,0,0,1,0,1.0,0.7376646078286735
10000.0,0.0,0.0,1.0,10000.0,60000.0,0,0,0,0,1,0,1.0,0.6264597245880099
1000.0,0.0,1.0,0.0,1000.0,0.0,0,0,0,0,1,0,1.0,0.6759332579753323
200.0,0.0,1.0,0.0,57703.0,0.0,0,0,0,0,1,0,1.0,0.6426110044745152
1000.0,0.0,0.0,0.0,41400.0,30115.0,1,0,0,0,0,0,1.0,0.4509521499240146
300.0,0.0,1.0,0.0,34050.0,1500765.0,0,0,0,0,1,0,1.0,0.759829528538968
1500.0,0.0,1.0,0.0,31582.0,4000.0,0,0,0,0,1,0,1.0,0.7672343808922372
2000.0,0.0,0.0,1.0,2000.0,20000.0,0,0,0,0,0,1,1.0,0.5397807711787324
3000.0,0.0,0.0,1.0,113550.0,401016.0,0,1,0,0,0,0,1.0,0.38082739063599474
3000.0,0.0,0.0,1.0,3000.0,51200.0,0,0,0,0,1,0,1.0,0.7883852566788885
10.0,0.0,1.0,0.0,1010.0,62700.0,0,0,0,0,1,0,1.0,0.7426203950293794
1000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1.0,0.3480677271878565
1000.0,0.0,0.0,1.0,1000.0,79310.0,0,0,0,0,1,0,1.0,0.7376646078286735
1000.0,0.0,1.0,0.0,1000.0,50000.0,0,0,0,0,0,1,1.0,0.38783529636220865
150000.0,1.0,0.0,1.0,100.0,0.0,0,0,0,0,1,0,1.0,0.6236258849267947
117000.0,0.0,0.0,0.0,1000.0,10000.0,0,0,0,0,1,0,1.0,0.1915486314995545
23000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,1.0,0.14555793901690206
235000.0,0.0,0.0,1.0,0.0,70000.0,0,0,0,0,0,1,1.0,0.613311644521115
5000.0,0.0,0.0,1.0,5000.0,0.0,0,0,0,0,0,1,1.0,0.25029381587873983
6000.0,0.0,0.0,0.0,1000.0,0.0,0,0,0,0,1,0,1.0,0.1764200176466272
29000.0,0.0,0.0,1.0,6000.0,45470.0,0,1,0,0,0,0,1.0,0.6169631419337178
9000.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.14119100742107718
109000.0,0.0,0.0,1.0,0.0,100000.0,0,0,0,0,0,1,1.0,0.613311644521115
1000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1.0,0.3480677271878565
13000.0,0.0,0.0,1.0,23004.0,50000.0,0,0,0,0,0,1,1.0,0.4944673434609602
2000.0,0.0,0.0,0.0,0.0,50000.0,0,0,0,0,1,0,1.0,0.5942923862452604
3000.0,0.0,0.0,0.0,3000.0,15000.0,0,0,0,0,1,0,1.0,0.7019191518394772
78000.0,0.0,0.0,1.0,6453.0,71904.0,0,0,0,0,0,1,1.0,0.6470484267375857
11000.0,0.0,0.0,0.0,10000.0,0.0,0,0,0,0,0,1,1.0,0.3877904183031116
23000.0,0.0,0.0,0.0,500.0,20000.0,0,0,0,0,0,1,1.0,0.13977863663269807
42000.0,0.0,0.0,1.0,16007.0,3001.0,0,0,0,0,0,1,1.0,0.4165898912204841
151000.0,0.0,0.0,1.0,29550.0,170000.0,0,0,0,1,0,0,1.0,0.4887344269438829
166000.0,0.0,0.0,1.0,46000.0,150919.0,0,1,0,0,0,0,1.0,0.3912006037540277
342000.0,0.0,0.0,1.0,13500.0,157624.0,0,0,0,0,1,0,1.0,0.5443892537604725
100000.0,0.0,0.0,1.0,180000.0,1000000.0,0,0,0,0,0,1,1.0,0.36360334389376914
651000.0,0.0,0.0,1.0,10000.0,39668.0,0,0,0,0,0,1,1.0,0.7507264158388574
122000.0,0.0,0.0,1.0,2000.0,29003.0,0,0,0,0,0,1,1.0,0.7129203353300639
74000.0,0.0,0.0,1.0,100.0,59788.0,0,0,0,0,1,0,1.0,0.6236258849267947
90000.0,0.0,0.0,0.0,390600.0,0.0,0,1,0,0,0,0,1.0,0.08150829951553182
125000.0,0.0,0.0,1.0,1000.0,130000.0,0,0,0,0,1,0,1.0,0.6923476705060035
2000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,1.0,0.674303549076608
2000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,1.0,0.674303549076608
100.0,0.0,0.0,1.0,100.0,0.0,1,0,0,0,0,0,1.0,0.42827424018410193
